student_code,course_code,disability
D940011360,CC47,FALSE
D940011577,G100,FALSE
D940011588,FG31,FALSE
D940011599,B300,FALSE
D940011625,C100,FALSE
D940011658,C100,FALSE
D940011692,C800,FALSE
D940011706,G100,FALSE
D940011728,C162,FALSE
D940011739,B300,FALSE
D940011784,C162,FALSE
D940011795,C100,FALSE
D940011854,F300,FALSE
D940011887,F303,FALSE
D940011898,G100,FALSE
D940011902,F300,FALSE
D940011968,G500,FALSE
D940012035,C100,FALSE
D940012079,B300,FALSE
D940012138,CCH8,FALSE
D940012149,C162,FALSE
D940012161,C100,FALSE
D940012183,C100,FALSE
D940012194,GL11,FALSE
D940012220,C162,FALSE
D940012286,G100,FALSE
D940012345,F3T2,FALSE
D940012390,C700,FALSE
D940012471,GL11,FALSE
D940012482,CC47,FALSE
D940012529,G100,FALSE
D940012585,G100,FALSE
D940012611,G500,FALSE
D940012666,B300,FALSE
D940012792,F100,FALSE
D940012828,F300,FALSE
D940012839,B300,FALSE
D940012851,L802,FALSE
D940012909,F100,FALSE
D940012910,G100,FALSE
D940012965,G100,FALSE
D940012998,F3T2,FALSE
D940013032,F300,FALSE
D940013054,C100,FALSE
D940013098,F100,FALSE
D940013113,G100,FALSE
D940013124,C800,FALSE
D940013135,C100,FALSE
D940013168,GN11,FALSE
D940013179,F100,FALSE
D940013180,C100,FALSE
D940013249,G100,FALSE
D940013261,GN11,FALSE
D940013283,G100,FALSE
D940013320,G100,FALSE
D940013412,C400,FALSE
D940013467,G100,FALSE
D940013478,G100,FALSE
D940013490,CC47,FALSE
D940013515,C700,FALSE
D940013571,F326,FALSE
D940013618,C400,FALSE
D940013685,B300,FALSE
D940013696,GN51,FALSE
D940013733,C100,FALSE
D940013766,G100,FALSE
D940013814,B300,FALSE
D940013836,C300,FALSE
D940013847,CCH8,FALSE
D940013906,B172,FALSE
D940013928,B300,FALSE
D940013940,CC47,FALSE
D940013984,F326,FALSE
D940014006,CC47,FALSE
D940014028,B300,FALSE
D940014062,C100,FALSE
D940014110,CG85,FALSE
D940014154,C800,FALSE
D940014176,C162,FALSE
D940014235,B300,FALSE
D940014305,F303,FALSE
D940014327,G100,FALSE
D940014431,B300,FALSE
D940014453,G100,FALSE
D940014475,C300,FALSE
D940014501,F303,FALSE
D940014545,F303,FALSE
D940014578,G100,FALSE
D940014590,F303,FALSE
D940014604,C700,FALSE
D940014659,FJ15,FALSE
D940014729,F300,FALSE
D940014752,B300,FALSE
D940014774,F100,FALSE
D940014800,B300,FALSE
D940014855,G100,FALSE
D940014866,G100,FALSE
D940014877,G100,FALSE
D940014888,FF31,FALSE
D940014899,G100,FALSE
D940014947,B300,FALSE
D940014958,C300,FALSE
D940014992,C700,FALSE
D940015070,GN11,FALSE
D940015139,FN11,FALSE
D940015162,C700,FALSE
D940015209,G100,FALSE
D940015232,G100,FALSE
D940015276,G100,FALSE
D940015379,B300,FALSE
D940015391,FN11,FALSE
D940015405,G100,FALSE
D940015449,GN51,FALSE
D940015531,F100,FALSE
D940015564,F303,FALSE
D940015601,G100,FALSE
D940015678,FF31,FALSE
D940015689,G100,FALSE
D940015690,FJ15,FALSE
D940015737,B300,FALSE
D940015782,C100,FALSE
D940015841,G100,FALSE
D940015874,CC47,FALSE
D940015885,F100,FALSE
D940015896,F300,FALSE
D940015900,G100,FALSE
D940015911,F100,FALSE
D940015988,F100,FALSE
D940016000,C400,FALSE
D940016099,G100,FALSE
D940016158,C100,FALSE
D940016170,G100,FALSE
D940016181,C700,FALSE
D940016228,CC47,FALSE
D940016239,CC47,FALSE
D940016240,C510,FALSE
D940016295,C162,FALSE
D940016354,C100,FALSE
D940016387,FG31,FALSE
D940016398,G100,FALSE
D940016435,G500,FALSE
D940016446,G500,FALSE
D940016457,G500,FALSE
D940016468,C100,FALSE
D940016479,C100,FALSE
D940016505,FJ15,FALSE
D940016516,F300,FALSE
D940016550,B300,FALSE
D940016572,CC47,FALSE
D940016594,B300,FALSE
D940016631,G100,FALSE
D940016701,F100,FALSE
D940016723,F326,FALSE
D940016767,F300,FALSE
D940016789,C800,FALSE
D940016790,GL11,FALSE
D940016815,GG51,FALSE
D940016837,G100,FALSE
D940016918,L802,FALSE
D940016929,GV17,FALSE
D940016930,G100,FALSE
D940016974,FN11,FALSE
D940016996,FN11,FALSE
D940017085,F300,FALSE
D940017144,G500,FALSE
D940017177,C400,FALSE
D940017188,F303,FALSE
D940017236,G100,FALSE
D940017281,G100,FALSE
D940017373,C700,FALSE
D940017384,F303,FALSE
D940017410,F326,FALSE
D940017421,B172,FALSE
D940017465,C100,FALSE
D940017487,F100,FALSE
D940017502,F100,FALSE
D940017524,F300,FALSE
D940017535,CC47,FALSE
D940017546,G100,FALSE
D940017568,B172,FALSE
D940017591,G100,FALSE
D940017672,C700,FALSE
D940017694,G100,FALSE
D940017742,F300,FALSE
D940017801,F326,FALSE
D940017845,F300,FALSE
D940017856,GL11,FALSE
D940017878,F100,FALSE
D940017889,C400,FALSE
D940017904,C100,FALSE
D940017982,F300,FALSE
D940018060,G100,FALSE
D940018071,F303,FALSE
D940018163,GV17,FALSE
D940018222,F100,FALSE
D940018233,C300,FALSE
D940018244,GL11,FALSE
D940018288,F303,FALSE
D940018299,GN11,FALSE
D940018303,B300,FALSE
D940018325,C100,FALSE
D940018369,G100,FALSE
D940018406,F100,FALSE
D940018428,F300,FALSE
D940018439,B300,FALSE
D940018451,F800,FALSE
D940018462,B300,FALSE
D940018473,F3T2,FALSE
D940018484,F300,FALSE
D940018495,F303,FALSE
D940018521,F303,FALSE
D940018543,F100,FALSE
D940018565,B300,FALSE
D940018635,G500,FALSE
D940018738,C400,FALSE
D940018761,B300,FALSE
D940018783,F100,FALSE
D940018794,F100,FALSE
D940018808,F3T2,FALSE
D940018820,F300,FALSE
D940018956,F100,FALSE
D940018978,C700,FALSE
D940018989,F3T2,FALSE
D940019012,GV17,FALSE
D940019045,FF31,FALSE
D940019067,F100,FALSE
D940019137,CCH8,FALSE
D940019171,C162,FALSE
D940019182,G500,FALSE
D940019229,G100,FALSE
D940019241,G100,FALSE
D940019252,G100,FALSE
D940019274,G100,FALSE
D940019366,G100,FALSE
D940019377,F3T2,FALSE
D940019403,G100,FALSE
D940019436,F326,FALSE
D940019469,F300,FALSE
D940019528,B300,FALSE
D940019551,F303,FALSE
D940019584,F100,FALSE
D940019654,F300,FALSE
D940019676,G100,FALSE
D940019687,G100,FALSE
D940019698,G100,FALSE
D940019724,G100,FALSE
D940019735,C400,FALSE
D940019757,F326,FALSE
D940019872,C800,FALSE
D940019919,F100,FALSE
D940019920,F300,FALSE
D940019975,F100,FALSE
D940019986,CCH8,FALSE
D940020030,B300,FALSE
D940020074,C800,FALSE
D940020096,F300,FALSE
D940020100,C400,FALSE
D940020122,FF31,FALSE
D940020133,C400,FALSE
D940020144,C162,FALSE
D940020177,C800,FALSE
D940020281,F100,FALSE
D940020306,G500,FALSE
D940020317,F303,FALSE
D940020328,G100,FALSE
D940020362,F300,FALSE
D940020373,GG51,FALSE
D940020409,G100,FALSE
D940020410,G100,FALSE
D940020476,F300,FALSE
D940020502,F100,FALSE
D940020513,F100,FALSE
D940020524,C300,FALSE
D940020535,FF31,FALSE
D940020557,F100,FALSE
D940020605,GL11,FALSE
D940020638,F303,FALSE
D940020661,C700,FALSE
D940020672,F100,FALSE
D940020694,G100,FALSE
D940020708,GN11,FALSE
D940020719,L802,FALSE
D940020797,FF13,FALSE
D940020823,B172,FALSE
D940020867,C510,FALSE
D940020890,C100,FALSE
D940020904,C100,FALSE
D940020926,L802,FALSE
D940020948,CC47,FALSE
D940020959,F100,FALSE
D940020960,C800,FALSE
D940020971,F303,FALSE
D940021015,C162,FALSE
D940021093,B300,FALSE
D940021118,C100,FALSE
D940021129,G100,FALSE
D940021185,B172,FALSE
D940021255,C700,FALSE
D940021314,B300,FALSE
D940021325,G500,FALSE
D940021347,F303,FALSE
D940021369,C100,FALSE
D940021392,CC47,FALSE
D940021428,C878,FALSE
D940021451,C700,FALSE
D940021521,F370,FALSE
D940021532,GG51,FALSE
D940021598,C300,FALSE
D940021602,G100,FALSE
D940021613,C700,FALSE
D940021668,GL11,FALSE
D940021679,CCH8,FALSE
D940021680,G100,FALSE
D940021705,G500,FALSE
D940021738,B300,FALSE
D940021749,B300,FALSE
D940021750,C700,FALSE
D940021761,G100,FALSE
D940021772,F100,FALSE
D940021820,B300,FALSE
D940021842,C400,FALSE
D940021886,F100,FALSE
D940021901,F303,FALSE
D940021934,C100,FALSE
D940021956,C800,FALSE
D940021990,C162,FALSE
D940022023,F370,FALSE
D940022067,B300,FALSE
D940022104,C800,FALSE
D940022159,B300,FALSE
D940022182,F100,FALSE
D940022193,F3T2,FALSE
D940022230,F100,FALSE
D940022241,CC47,FALSE
D940022252,G500,FALSE
D940022296,C800,FALSE
D940022322,FG31,FALSE
D940022355,FV37,FALSE
D940022425,G500,FALSE
D940022458,FF31,FALSE
D940022492,GN11,FALSE
D940022540,G500,FALSE
D940022562,F100,FALSE
D940022609,F100,FALSE
D940022643,C100,FALSE
D940022702,F100,FALSE
D940022713,G500,FALSE
D940022724,C800,FALSE
D940022746,F100,FALSE
D940022768,C100,FALSE
D940022791,F100,FALSE
D940022816,F100,FALSE
D940022827,C510,FALSE
D940022894,F100,FALSE
D940022920,L802,FALSE
D940022942,B300,FALSE
D940022953,G100,FALSE
D940022964,CC47,FALSE
D940022975,L802,FALSE
D940022986,GG51,FALSE
D940022997,F303,FALSE
D940023019,G500,FALSE
D940023031,B300,FALSE
D940023053,G500,FALSE
D940023064,G100,FALSE
D940023075,CC47,FALSE
D940023123,C700,FALSE
D940023237,C400,FALSE
D940023329,B300,FALSE
D940023374,L802,FALSE
D940023400,FJ15,FALSE
D940023422,CC47,FALSE
D940023466,G100,FALSE
D940023488,CC47,FALSE
D940023503,F100,FALSE
D940023525,G100,FALSE
D940023536,G500,FALSE
D940023569,F303,FALSE
D940023592,F370,FALSE
D940023617,F303,FALSE
D940023639,L802,FALSE
D940023651,GG51,FALSE
D940023662,B300,FALSE
D940023695,C400,FALSE
D940023743,FF31,FALSE
D940023787,F100,FALSE
D940023798,GN51,FALSE
D940023802,F100,FALSE
D940023813,C100,FALSE
D940023835,B300,FALSE
D940023938,B300,FALSE
D940024005,F300,FALSE
D940024038,C400,FALSE
D940024072,B300,FALSE
D940024094,F100,FALSE
D940024108,C300,FALSE
D940024175,G500,FALSE
D940024197,F100,FALSE
D940024212,C510,FALSE
D940024234,C700,FALSE
D940024289,C400,FALSE
D940024304,F100,FALSE
D940024315,F326,FALSE
D940024348,F356,FALSE
D940024359,F100,FALSE
D940024360,GN51,FALSE
D940024382,B300,FALSE
D940024418,CCH8,FALSE
D940024441,C700,FALSE
D940024463,L802,FALSE
D940024474,G500,FALSE
D940024533,F100,FALSE
D940024555,CG81,FALSE
D940024647,F100,FALSE
D940024669,G100,FALSE
D940024681,B300,FALSE
D940024692,F303,FALSE
D940024706,B300,FALSE
D940024717,F303,FALSE
D940024728,CC47,FALSE
D940024739,G100,FALSE
D940024762,FN11,FALSE
D940024810,C100,FALSE
D940024865,F100,FALSE
D940024887,F370,FALSE
D940024898,F303,FALSE
D940024913,C700,FALSE
D940024924,FN11,FALSE
D940024946,F100,FALSE
D940024991,L802,FALSE
D940025013,C700,FALSE
D940025035,CC47,FALSE
D940025046,C140,FALSE
D940025068,GL11,FALSE
D940025091,F100,FALSE
D940025127,C400,FALSE
D940025149,B300,FALSE
D940025150,GL11,FALSE
D940025220,GL11,FALSE
D940025253,C2C5,FALSE
D940025264,C162,FALSE
D940025286,F303,FALSE
D940025297,F100,FALSE
D940025323,GL11,FALSE
D940025389,F356,FALSE
D940025390,C800,FALSE
D940025448,B300,FALSE
D940025459,F100,FALSE
D940025460,C800,FALSE
D940025471,B300,FALSE
D940025507,F303,FALSE
D940025518,C800,FALSE
D940025563,F100,FALSE
D940025574,CC47,FALSE
D940025611,C100,FALSE
D940025622,C800,FALSE
D940025633,G100,FALSE
D940025725,F100,FALSE
D940025736,B300,FALSE
D940025839,F303,FALSE
D940025851,C700,FALSE
D940025909,B300,FALSE
D940025965,G100,FALSE
D940026009,F100,FALSE
D940026102,F300,FALSE
D940026124,G500,FALSE
D940026157,C510,FALSE
D940026191,C510,FALSE
D940026238,B300,FALSE
D940026249,CC47,FALSE
D940026250,B300,FALSE
D940026272,FN11,FALSE
D940026283,C100,FALSE
D940026319,G100,FALSE
D940026320,B300,FALSE
D940026364,C700,FALSE
D940026386,F300,FALSE
D940026401,FF31,FALSE
D940026423,G100,FALSE
D940026478,G100,FALSE
D940026537,C510,FALSE
D940026548,C510,FALSE
D940026629,FF31,FALSE
D940026674,B300,FALSE
D940026685,G100,FALSE
D940026696,F303,FALSE
D940026700,FG31,FALSE
D940026711,FF31,FALSE
D940026744,F303,FALSE
D940026788,B300,FALSE
D940026814,G100,FALSE
D940026825,F100,FALSE
D940026858,CCH8,FALSE
D940026869,F100,FALSE
D940026870,C162,FALSE
D940026928,B172,FALSE
D940026940,C100,FALSE
D940026973,F303,FALSE
D940027040,F370,FALSE
D940027073,C400,FALSE
D940027095,F370,FALSE
D940027109,FJ15,FALSE
D940027132,G500,FALSE
D940027143,C300,FALSE
D940027176,G100,FALSE
D940027246,F100,FALSE
D940027257,L802,FALSE
D940027291,F100,FALSE
D940027327,CC47,FALSE
D940027408,G500,FALSE
D940027442,F303,FALSE
D940027453,F303,FALSE
D940027497,C400,FALSE
D940027512,CC47,FALSE
D940027534,GN11,FALSE
D940027578,GL11,FALSE
D940027660,C300,FALSE
D940027752,CCH8,FALSE
D940027785,G100,FALSE
D940027796,G100,FALSE
D940027800,GN11,FALSE
D940027855,F100,FALSE
D940027866,F100,FALSE
D940027888,CC47,FALSE
D940027936,F300,FALSE
D940027958,B300,FALSE
D940028014,B300,FALSE
D940028025,B300,FALSE
D940028036,F100,FALSE
D940028058,G100,FALSE
D940028106,F100,FALSE
D940028140,F303,FALSE
D940028162,F100,FALSE
D940028184,G500,FALSE
D940028195,C100,FALSE
D940028254,B300,FALSE
D940028276,CCH8,FALSE
D940028298,G100,FALSE
D940028346,G500,FALSE
D940028368,FF31,FALSE
D940028379,F100,FALSE
D940028391,C400,FALSE
D940028416,F100,FALSE
D940028449,G100,FALSE
D940028450,C800,FALSE
D940028461,F300,FALSE
D940028494,F370,FALSE
D940028519,G100,FALSE
D940028520,F100,FALSE
D940028564,G500,FALSE
D940028601,B172,FALSE
D940028623,FF31,FALSE
D940028678,GN51,FALSE
D940028704,G100,FALSE
D940028759,C510,FALSE
D940028829,F100,FALSE
D940028841,GN11,FALSE
D940028922,CG81,FALSE
D940028977,C800,FALSE
D940028999,F326,FALSE
D940029033,CG81,FALSE
D940029044,C800,FALSE
D940029055,GL11,FALSE
D940029077,G500,FALSE
D940029088,B300,FALSE
D940029136,F100,FALSE
D940029170,B300,FALSE
D940029217,C162,FALSE
D940029228,G500,FALSE
D940029262,F100,FALSE
D940029310,F303,FALSE
D940029321,F100,FALSE
D940029354,GG51,FALSE
D940029376,B172,FALSE
D940029402,CC47,FALSE
D940029435,B300,FALSE
D940029446,B300,FALSE
D940029468,GN11,FALSE
D940029516,B300,FALSE
D940029550,CC47,FALSE
D940029583,F300,FALSE
D940029608,CCH8,FALSE
D940029619,G500,FALSE
D940029631,G500,FALSE
D940029653,CG81,FALSE
D940029686,G100,FALSE
D940029697,B300,FALSE
D940029701,F100,FALSE
D940029712,B300,FALSE
D940029756,B300,FALSE
D940029767,F100,FALSE
D940029790,F100,FALSE
D940029804,C300,FALSE
D940029859,G500,FALSE
D940029860,GG51,FALSE
D940029871,CC47,FALSE
D940029893,F356,FALSE
D940029929,CC47,FALSE
D940029952,B172,FALSE
D940029963,F100,FALSE
D940030028,G100,FALSE
D940030039,F100,FALSE
D940030040,F100,FALSE
D940030213,FF13,FALSE
D940030257,GN51,FALSE
D940030291,G100,FALSE
D940030316,GL11,FALSE
D940030372,G500,FALSE
D940030442,FV37,FALSE
D940030464,FN11,FALSE
D940030523,CC47,FALSE
D940030534,C162,FALSE
D940030567,G100,FALSE
D940030578,C800,FALSE
D940030589,F100,FALSE
D940030648,C700,FALSE
D940030660,F300,FALSE
D940030682,F300,FALSE
D940030741,CCH8,FALSE
D940030785,F100,FALSE
D940030796,C700,FALSE
D940030899,B300,FALSE
D940030903,GV17,FALSE
D940030925,B300,FALSE
D940030936,C510,FALSE
D940030947,F100,FALSE
D940031003,G500,FALSE
D940031036,CC47,FALSE
D940031069,FF31,FALSE
D940031070,F300,FALSE
D940031117,FF31,FALSE
D940031140,F100,FALSE
D940031195,C100,FALSE
D940031243,CG85,FALSE
D940031265,C162,FALSE
D940031298,G500,FALSE
D940031324,G500,FALSE
D940031335,B300,FALSE
D940031346,B300,FALSE
D940031379,CG85,FALSE
D940031405,C100,FALSE
D940031494,F300,FALSE
D940031564,CC47,FALSE
D940031575,C100,FALSE
D940031645,C510,FALSE
D940031656,F326,FALSE
D940031690,C162,FALSE
D940031829,C162,FALSE
D940031896,G100,FALSE
D940031933,C510,FALSE
D940031955,F100,FALSE
D940032077,F100,FALSE
D940032103,B300,FALSE
D940032181,CCH8,FALSE
D940032217,C100,FALSE
D940032240,F300,FALSE
D940032284,C510,FALSE
D940032310,GV17,FALSE
D940032343,F100,FALSE
D940032435,GL11,FALSE
D940032446,G500,FALSE
D940032480,G500,FALSE
D940032527,C100,FALSE
D940032538,F300,FALSE
D940032572,C700,FALSE
D940032594,B300,FALSE
D940032642,G500,FALSE
D940032686,G500,FALSE
D940032723,C800,FALSE
D940032767,FJ15,FALSE
D940032789,C700,FALSE
D940032859,F100,FALSE
D940032860,F100,FALSE
D940032996,C162,FALSE
D940033007,G500,FALSE
D940033029,B300,FALSE
D940033030,B300,FALSE
D940033041,G100,FALSE
D940033052,F100,FALSE
D940033096,CCH8,FALSE
D940033111,F100,FALSE
D940033133,G100,FALSE
D940033188,C800,FALSE
D940033236,F100,FALSE
D940033269,C162,FALSE
D940033270,L802,FALSE
D940033281,B300,FALSE
D940033373,C800,FALSE
D940033443,C700,FALSE
D940033487,FJ15,FALSE
D940033502,C100,FALSE
D940033535,F370,FALSE
D940033557,CC47,FALSE
D940033591,B300,FALSE
D940033605,B300,FALSE
D940033661,B300,FALSE
D940033731,G100,FALSE
D940033742,C700,FALSE
D940033764,C800,FALSE
D940033904,CCH8,FALSE
D940033915,C510,FALSE
D940033971,GN11,FALSE
D940034026,C100,FALSE
D940034048,G100,FALSE
D940034129,B300,FALSE
D940034196,B300,FALSE
D940034200,B300,FALSE
D940034211,FN11,FALSE
D940034244,B300,FALSE
D940034347,C300,FALSE
D940034406,F300,FALSE
D940034602,FF31,FALSE
D940034705,F100,FALSE
D940034749,C400,FALSE
D940034772,C700,FALSE
D940034842,C162,FALSE
D940034901,G500,FALSE
D940034945,CC47,FALSE
D940035023,C300,FALSE
D940035078,F100,FALSE
D940035115,C162,FALSE
D940035171,C300,FALSE
D940035399,F100,FALSE
D940035470,C162,FALSE
D940035492,F100,FALSE
D940035506,GN51,FALSE
D940035573,C400,FALSE
D940035609,C2C5,FALSE
D940035621,F303,FALSE
D940035676,F300,FALSE
D940035687,G500,FALSE
D940035702,FN11,FALSE
D940035713,F100,FALSE
D940035780,C162,FALSE
D940035838,C162,FALSE
D940035861,B300,FALSE
D940036020,B300,FALSE
D940036112,B300,FALSE
D940036123,F3T2,FALSE
D940036156,F300,FALSE
D940036282,F100,FALSE
D940036293,G500,FALSE
D940036329,C800,FALSE
D940036341,G500,FALSE
D940036385,G500,FALSE
D940036400,B300,FALSE
D940036477,F100,FALSE
D940036503,G500,FALSE
D940036547,F100,FALSE
D940036592,C300,FALSE
D940036684,C700,FALSE
D940036695,C100,FALSE
D940036709,C300,FALSE
D940036710,C162,FALSE
D940036732,F100,FALSE
D940036824,C162,FALSE
D940037016,B300,FALSE
D940037049,C300,FALSE
D940037083,C300,FALSE
D940037094,B300,FALSE
D940037245,C700,FALSE
D940037566,GL11,FALSE
D940037681,F370,FALSE
D940037739,CCH8,FALSE
D940037810,CG85,FALSE
D940037832,B300,FALSE
D940037854,G100,FALSE
D940037898,C2C5,FALSE
D940037935,B300,FALSE
D940038068,F100,FALSE
D940038116,C162,FALSE
D940038127,C400,FALSE
D940038161,C100,FALSE
D940038220,C300,FALSE
D940038286,B300,FALSE
D940038367,F100,FALSE
D940038426,C300,FALSE
D940038459,GN51,FALSE
D940038493,C400,FALSE
D940038507,F300,FALSE
D940038574,B300,FALSE
D940038611,C2C5,FALSE
D940038644,FN11,FALSE
D940038769,B300,FALSE
D940038806,B300,FALSE
D940038976,L802,FALSE
D940039021,C800,FALSE
D940039113,F303,FALSE
D940039124,F303,FALSE
D940039205,G100,FALSE
D940040979,C808,FALSE
D940041105,B300,FALSE
D940041323,B300,FALSE
D940041334,G560,FALSE
D940041345,G560,FALSE
D940041378,G560,FALSE
D940041389,G561,FALSE
D940041390,G560,FALSE
D940041426,G560,FALSE
D940041459,G560,FALSE
D940041471,G560,FALSE
D940041482,G560,FALSE
D940041493,G561,FALSE
D940041507,G560,FALSE
D940041518,G560,FALSE
D940041530,G560,FALSE
D940041541,G561,FALSE
D940041552,G560,FALSE
D940041574,G560,FALSE
D940041596,G560,FALSE
D940041600,G561,FALSE
D940041622,G560,FALSE
D940041633,L802,FALSE
D940041644,G561,FALSE
D940041655,G561,FALSE
D940041666,F100,FALSE
D940041677,G561,FALSE
D940041688,F300,FALSE
D940041699,G100,FALSE
D940041703,G560,FALSE
D940041714,F303,FALSE
D940041747,G500,FALSE
D940041770,G500,FALSE
D940041781,G500,FALSE
D940041792,G500,FALSE
D940041806,G500,FALSE
D940041817,G500,FALSE
D940041828,C100,FALSE
D940041839,G500,FALSE
D940041840,G500,FALSE
D940041873,G560,FALSE
D940041884,F300,FALSE
D940041909,F300,FALSE
D940041910,G100,FALSE
D940041932,G100,FALSE
D940042009,G561,FALSE
D940042021,G560,FALSE
D940042087,G500,FALSE
D940042146,G560,FALSE
D940042180,G560,FALSE
D940042283,G560,FALSE
D940042294,G560,FALSE
D940042308,G560,FALSE
D940042319,G561,FALSE
D940042331,G560,FALSE
D940042353,G560,FALSE
D940042364,G560,FALSE
D940042375,G560,FALSE
D940042386,G561,FALSE
D940042397,G560,FALSE
D940042401,G560,FALSE
D940042423,G561,FALSE
D940042434,G560,FALSE
D940042456,G560,FALSE
D940042467,G560,FALSE
D940042478,G560,FALSE
D940042489,G561,FALSE
D940042593,Y105,FALSE
D940042630,Y105,FALSE
D940043291,Y105,FALSE
D940043604,G560,FALSE
D940043648,G561,FALSE
D940046764,G561,FALSE
D940048160,G561,FALSE
D940050439,C807,FALSE
D940051296,G560,FALSE
D940051528,G560,FALSE
D940054253,L802,FALSE
D940054264,G500,FALSE
D940054275,C510,FALSE
D940054286,GN51,FALSE
D940054297,F100,FALSE
D940054301,B300,FALSE
D940054312,FV37,FALSE
D940054552,B300,FALSE
D940054574,F303,FALSE
D940054998,FV37,FALSE
D940055021,GN51,FALSE
D940055076,L802,FALSE
D940055157,F370,FALSE
D940055168,B300,FALSE
D940055179,F3T2,FALSE
D940055180,FJ15,FALSE
D940055641,CCH8,FALSE
D940055652,C100,FALSE
D940057586,G561,FALSE
D940198960,G100,FALSE
D940330102,G100,FALSE
D940447400,C162,FALSE
D940985647,C400,FALSE
D942269598,B300,FALSE
D943583578,B300,FALSE
D943759461,C800,FALSE
D944903056,G500,FALSE
D945009029,L802,FALSE
D945083384,C700,FALSE
D945126005,GN11,FALSE
D945168854,C162,FALSE
D945218986,C800,FALSE
D945256597,C700,FALSE
D945280374,C100,FALSE
D945293031,CG81,FALSE
D945321253,CCH8,FALSE
D945324047,CG85,FALSE
D945410111,L802,FALSE
D945450368,C800,FALSE
D945458618,B300,FALSE
D945521967,G100,FALSE
D945527512,B300,FALSE
D945533993,G500,FALSE
D945554932,B300,FALSE
D945619736,B300,FALSE
D945693389,B172,FALSE
D945706210,F100,FALSE
D945764461,C300,FALSE
D945767370,G100,FALSE
D945829922,F100,FALSE
D945838854,C100,FALSE
D945865609,F300,FALSE
D945883120,C700,FALSE
D946024449,B300,FALSE
D946113020,F300,FALSE
D946202852,FN11,FALSE
D946225493,FN11,FALSE
D946363005,CCH8,FALSE
D946549137,C300,FALSE
D946682869,F100,FALSE
D946947735,C100,FALSE
D946973583,C162,FALSE
D947329037,F100,FALSE
D947672232,C140,FALSE
D949000154,L802,FALSE
F891232849,HJ65,FALSE
F891841342,H300,FALSE
F903172237,H740,FALSE
F903424033,J100,FALSE
F903934772,H250,FALSE
F903968755,H890,FALSE
F903989602,H6RC,FALSE
F904173905,HJ85,FALSE
F904437449,HJ35,FALSE
F904580354,H200,FALSE
F904698187,HH56,FALSE
F904784664,HG61,FALSE
F905167240,H200,FALSE
F913151550,H716,FALSE
F913176782,H890,FALSE
F913254208,H200,FALSE
F913326022,HJ35,FALSE
F913345447,H890,FALSE
F913408052,H6R2,FALSE
F913520239,H200,FALSE
F913617805,J100,FALSE
F913989654,H6R1,FALSE
F914046813,H716,FALSE
F914528803,H200,FALSE
F914545718,HH56,FALSE
F916002000,HH56,FALSE
F916017211,H300,FALSE
F916063931,H890,FALSE
F916071394,H890,FALSE
F916080156,H200,FALSE
F916083179,H890,FALSE
F916105688,H200,FALSE
F916116732,H890,FALSE
F916123143,HH56,FALSE
F916128735,H200,FALSE
F916139421,H200,FALSE
F916148674,H740,FALSE
F916158972,H716,FALSE
F916185244,H200,FALSE
F916208174,H200,FALSE
F916221209,H890,FALSE
F916234760,H890,FALSE
F916252649,H890,FALSE
F916255558,H200,FALSE
F916270861,H890,FALSE
F916283610,H200,FALSE
F916313836,H716,FALSE
F916319964,H890,FALSE
F916328597,H200,FALSE
F916331391,HH56,FALSE
F916332147,H890,FALSE
F916381536,H200,FALSE
F916389565,H200,FALSE
F916391683,H890,FALSE
F916391993,H740,FALSE
F916400114,H250,FALSE
F916400561,H200,FALSE
F916412151,H200,FALSE
F916427395,H200,FALSE
F916434485,H890,FALSE
F916442206,H200,FALSE
F916450740,H200,FALSE
F916454117,H716,FALSE
F916459802,H890,FALSE
F916479729,H890,FALSE
F916486532,H6R1,FALSE
F916494906,H890,FALSE
F916495671,H300,FALSE
F916508133,HG61,FALSE
F916522151,H890,FALSE
F916523424,G1H1,FALSE
F916524649,H716,FALSE
F916543949,H6R2,FALSE
F916556743,H200,FALSE
F916566605,H6R1,FALSE
F916615970,H6R2,FALSE
F916616254,HJ35,FALSE
F916620620,H200,FALSE
F916633000,H200,FALSE
F916644947,H6R2,FALSE
F916649436,H890,FALSE
F916651462,H890,FALSE
F916690265,H890,FALSE
F916691457,H6R2,FALSE
F916710208,H300,FALSE
F916713405,H890,FALSE
F916714088,HH56,FALSE
F916719120,H200,FALSE
F916770589,H200,FALSE
F916798343,H200,FALSE
F916800598,H716,FALSE
F916800956,H200,FALSE
F916805940,H300,FALSE
F916808468,H250,FALSE
F916853608,H716,FALSE
F916855015,H200,FALSE
F916863250,H890,FALSE
F916866985,HJ35,FALSE
F916876489,H200,FALSE
F916885643,H890,FALSE
F916930792,H890,FALSE
F916931364,H200,FALSE
F916995034,H200,FALSE
F917034875,HJ35,FALSE
F917043523,H716,FALSE
F917050392,H200,FALSE
F917050772,H890,FALSE
F917053485,H716,FALSE
F917060759,H200,FALSE
F917063439,H890,FALSE
F917127982,H250,FALSE
F917180770,HH56,FALSE
F917201145,H6R1,FALSE
F917212048,H300,FALSE
F917297263,H890,FALSE
F917299267,HH56,FALSE
F917345243,H740,FALSE
F917381296,H6R1,FALSE
F917390209,HJ35,FALSE
F917400933,HH56,FALSE
F917427653,H200,FALSE
F917459610,H890,FALSE
F917472550,H890,FALSE
