,student_code,exam_code,slot_index,day,type,duration,total_students,rooms,rooms_capacity
11402,B940017362,M11341E1,9,Friday,Evening,01:30,13,['St Andrews Gym Hall'],[110]
11403,B940017362,M11343E1,27,Friday,Evening,01:30,14,['Gilbert Scott Conf Suite Rm 250'],[40]
11404,B940017362,M31001E1,13,Monday,Morning,02:00,171,"['Hunter East', 'Kelvin Hall']","[195, 500]"
11405,B940017362,M31012E1,2,Wednesday,Afternoon,02:00,168,"['Hunter East', 'Hunter West']","[195, 195]"
11406,B940017362,M3A010E1,15,Monday,Evening,01:30,187,['Kelvin Gallery'],[230]
11407,B940017409,M31001E1,13,Monday,Morning,02:00,171,"['Hunter East', 'Kelvin Hall']","[195, 500]"
11408,B940017409,M31012E1,2,Wednesday,Afternoon,02:00,168,"['Hunter East', 'Hunter West']","[195, 195]"
11409,B940017409,M3A002E1,25,Friday,Morning,02:00,155,['Hunter East'],[195]
11410,B940017409,M3A010E1,15,Monday,Evening,01:30,187,['Kelvin Gallery'],[230]
11411,B940017409,M3A015E1,18,Tuesday,Evening,01:30,176,"['Kelvin Gallery', 'Hunter East']","[230, 195]"
11412,B940017498,C81IAAE1,23,Thursday,Afternoon,01:00,67,['Bute'],[230]
11413,B940017498,L11100E1,2,Wednesday,Afternoon,03:00,160,['Hunter East'],[195]
11414,B940017498,L11120E1,24,Thursday,Evening,01:30,89,['Kelvin Gallery'],[230]
11415,B940017498,L11150E1,22,Thursday,Morning,01:30,56,['Hunter West'],[195]
11416,B940017498,M11451E1,13,Monday,Morning,02:00,40,['Kelvin Gallery'],[230]
11417,B940017579,C81J5AE1,25,Friday,Morning,01:00,13,['Hunter East'],[195]
11418,B940017579,C81J5AE2,1,Wednesday,Morning,01:00,13,['Hunter West'],[195]
11419,B940017579,L81112E1,14,Monday,Afternoon,02:00,89,['Hunter West'],[195]
11420,B940017579,L81122E1,5,Thursday,Afternoon,02:00,104,['Kelvin Gallery'],[230]
11421,B940017605,L11101E1,10,Saturday,Morning,01:30,126,"['Hunter West', 'Kelvin Hall']","[195, 500]"
11422,B940017605,M31006E1,19,Wednesday,Morning,02:00,82,['John McIntyre Rm 201'],[100]
11423,B940017605,M3A010E1,15,Monday,Evening,01:30,187,['Kelvin Gallery'],[230]
11424,B940017605,N11102E1,7,Friday,Morning,02:00,155,['Kelvin Hall'],[500]
11425,B940017605,N11103E1,4,Thursday,Morning,02:00,90,['John McIntyre Rm 201'],[100]
11426,B940017616,L11101E1,10,Saturday,Morning,01:30,126,"['Hunter West', 'Kelvin Hall']","[195, 500]"
11427,B940017616,M11347E1,16,Tuesday,Morning,01:30,80,['John McIntyre Rm 201'],[100]
11428,B940017616,N11102E1,7,Friday,Morning,02:00,155,['Kelvin Hall'],[500]
11429,B940017616,R11001E1,26,Friday,Afternoon,01:00,191,['Kelvin Hall'],[500]
11430,B940017616,R11004E1,5,Thursday,Afternoon,01:00,138,"['Kelvin Gallery', 'Kelvin Hall']","[230, 500]"
11431,B940017650,M31001E1,13,Monday,Morning,02:00,171,"['Hunter East', 'Kelvin Hall']","[195, 500]"
11432,B940017650,M31012E1,2,Wednesday,Afternoon,02:00,168,"['Hunter East', 'Hunter West']","[195, 195]"
11433,B940017650,M3A002E1,25,Friday,Morning,02:00,155,['Hunter East'],[195]
11434,B940017650,M3A010E1,15,Monday,Evening,01:30,187,['Kelvin Gallery'],[230]
11435,B940017650,M3A015E1,18,Tuesday,Evening,01:30,176,"['Kelvin Gallery', 'Hunter East']","[230, 195]"
11436,B940017708,G11PR1E1,13,Monday,Morning,02:00,165,['Hunter West'],[195]
11437,B940017708,L11101E1,10,Saturday,Morning,01:30,126,"['Hunter West', 'Kelvin Hall']","[195, 500]"
11438,B940017708,L11120E1,24,Thursday,Evening,01:30,89,['Kelvin Gallery'],[230]
11439,B940017708,N11102E1,7,Friday,Morning,02:00,155,['Kelvin Hall'],[500]
11440,B940017708,V7A204E1,22,Thursday,Morning,01:30,65,['Kelvin Gallery'],[230]
11441,B940017731,M31001E1,13,Monday,Morning,02:00,171,"['Hunter East', 'Kelvin Hall']","[195, 500]"
11442,B940017731,M31012E1,2,Wednesday,Afternoon,02:00,168,"['Hunter East', 'Hunter West']","[195, 195]"
11443,B940017731,M3A002E1,25,Friday,Morning,02:00,155,['Hunter East'],[195]
11444,B940017731,M3A010E1,15,Monday,Evening,01:30,187,['Kelvin Gallery'],[230]
11445,B940017731,M3A015E1,18,Tuesday,Evening,01:30,176,"['Kelvin Gallery', 'Hunter East']","[230, 195]"
11446,B940017753,L11100E1,2,Wednesday,Afternoon,03:00,160,['Hunter East'],[195]
11447,B940017753,L11120E1,24,Thursday,Evening,01:30,89,['Kelvin Gallery'],[230]
11448,B940017753,L11150E1,22,Thursday,Morning,01:30,56,['Hunter West'],[195]
11449,B940017753,M11351E1,14,Monday,Afternoon,02:00,38,['Kelvin Blg Rm 323/324'],[50]
11450,B940017764,L11100E1,2,Wednesday,Afternoon,03:00,160,['Hunter East'],[195]
11451,B940017764,L11102E1,10,Saturday,Morning,01:30,63,['Fore'],[64]
11452,B940017764,M11347E1,16,Tuesday,Morning,01:30,80,['John McIntyre Rm 201'],[100]
11453,B940017764,M31006E1,19,Wednesday,Morning,02:00,82,['John McIntyre Rm 201'],[100]
11454,B940017764,M3A019E1,25,Friday,Morning,01:30,42,['Rankine 630'],[55]
11455,B940017786,K1AHRSE1,7,Friday,Morning,02:00,53,['John McIntyre Rm 201'],[100]
11456,B940017786,K1AHWAE2,15,Monday,Evening,00:50,58,['OTC'],[110]
11457,B940017786,K1APADE1,13,Monday,Morning,02:00,59,"['Randolph', 'WILTF']","[85, 60]"
11458,B940017786,K1ATS1E1,4,Thursday,Morning,02:00,54,"['John McIntyre Rm 201', 'OTC']","[100, 110]"
11459,B940017797,L11100E1,2,Wednesday,Afternoon,03:00,160,['Hunter East'],[195]
11460,B940017797,L11120E1,24,Thursday,Evening,01:30,89,['Kelvin Gallery'],[230]
11461,B940017797,M11345E1,1,Wednesday,Morning,01:30,72,['Bute'],[230]
11462,B940017797,M11451E1,13,Monday,Morning,02:00,40,['Kelvin Gallery'],[230]
11463,B940017926,M31001E1,13,Monday,Morning,02:00,171,"['Hunter East', 'Kelvin Hall']","[195, 500]"
11464,B940017926,M31012E1,2,Wednesday,Afternoon,02:00,168,"['Hunter East', 'Hunter West']","[195, 195]"
11465,B940017926,M3A002E1,25,Friday,Morning,02:00,155,['Hunter East'],[195]
11466,B940017926,M3A010E1,15,Monday,Evening,01:30,187,['Kelvin Gallery'],[230]
11467,B940017926,M3A015E1,18,Tuesday,Evening,01:30,176,"['Kelvin Gallery', 'Hunter East']","[230, 195]"
11468,B940017937,C81ICAE1,1,Wednesday,Morning,01:00,50,['Randolph'],[85]
11469,B940017937,L11100E1,2,Wednesday,Afternoon,03:00,160,['Hunter East'],[195]
11470,B940017937,L11120E1,24,Thursday,Evening,01:30,89,['Kelvin Gallery'],[230]
11471,B940017937,L11150E1,22,Thursday,Morning,01:30,56,['Hunter West'],[195]
11472,B940017937,V7A117E1,4,Thursday,Morning,01:30,31,['Kelvin Blg Rm 220'],[50]
11473,B940017959,G11AS1E1,20,Wednesday,Afternoon,02:00,69,['John McIntyre Rm 201'],[100]
11474,B940017959,L81112E1,14,Monday,Afternoon,02:00,89,['Hunter West'],[195]
11475,B940017959,L81122E1,5,Thursday,Afternoon,02:00,104,['Kelvin Gallery'],[230]
11476,B940017959,LK10SAE1,23,Thursday,Afternoon,01:00,74,['OTC'],[110]
11477,B940018004,M31001E1,13,Monday,Morning,02:00,171,"['Hunter East', 'Kelvin Hall']","[195, 500]"
11478,B940018004,M31012E1,2,Wednesday,Afternoon,02:00,168,"['Hunter East', 'Hunter West']","[195, 195]"
11479,B940018004,M3A002E1,25,Friday,Morning,02:00,155,['Hunter East'],[195]
11480,B940018004,M3A010E1,15,Monday,Evening,01:30,187,['Kelvin Gallery'],[230]
11481,B940018004,M3A015E1,18,Tuesday,Evening,01:30,176,"['Kelvin Gallery', 'Hunter East']","[230, 195]"
11482,B940018037,L11101E1,10,Saturday,Morning,01:30,126,"['Hunter West', 'Kelvin Hall']","[195, 500]"
11483,B940018037,LK10JAE1,18,Tuesday,Evening,01:00,58,['WILTF'],[60]
11484,B940018037,N11102E1,7,Friday,Morning,02:00,155,['Kelvin Hall'],[500]
11485,B940018037,R21101E1,20,Wednesday,Afternoon,01:30,96,['St Andrews Gym Hall'],[110]
11486,B940018037,R21206E1,23,Thursday,Afternoon,01:30,43,['James Watt Design Studio B'],[69]
11487,B940018093,AAA011E1,20,Wednesday,Afternoon,01:30,14,['Hunter East'],[195]
11488,B940018093,AAA013E1,1,Wednesday,Morning,02:00,55,['Rankine 630'],[55]
11489,B940018093,C81HBAE1,27,Friday,Evening,01:00,121,['Kelvin Hall'],[500]
11490,B940018093,C81HCAE1,17,Tuesday,Afternoon,01:00,126,['Bute'],[230]
11491,B940018093,C81HDAE1,25,Friday,Morning,01:00,121,['Kelvin Hall'],[500]
11492,B940018093,C81MSAE1,16,Tuesday,Morning,01:00,113,['Kelvin Hall'],[500]
11493,B940018129,K1AHRSE1,7,Friday,Morning,02:00,53,['John McIntyre Rm 201'],[100]
11494,B940018129,K1AHWAE2,15,Monday,Evening,00:50,58,['OTC'],[110]
11495,B940018129,K1APADE1,13,Monday,Morning,02:00,59,"['Randolph', 'WILTF']","[85, 60]"
11496,B940018129,K1ATS1E1,4,Thursday,Morning,02:00,54,"['John McIntyre Rm 201', 'OTC']","[100, 110]"
11497,B940018130,M31001E1,13,Monday,Morning,02:00,171,"['Hunter East', 'Kelvin Hall']","[195, 500]"
11498,B940018130,M31012E1,2,Wednesday,Afternoon,02:00,168,"['Hunter East', 'Hunter West']","[195, 195]"
11499,B940018130,M3A002E1,25,Friday,Morning,02:00,155,['Hunter East'],[195]
11500,B940018130,M3A010E1,15,Monday,Evening,01:30,187,['Kelvin Gallery'],[230]
11501,B940018130,M3A015E1,18,Tuesday,Evening,01:30,176,"['Kelvin Gallery', 'Hunter East']","[230, 195]"
11502,B940018211,M31001E1,13,Monday,Morning,02:00,171,"['Hunter East', 'Kelvin Hall']","[195, 500]"
11503,B940018211,M31012E1,2,Wednesday,Afternoon,02:00,168,"['Hunter East', 'Hunter West']","[195, 195]"
11504,B940018211,M3A002E1,25,Friday,Morning,02:00,155,['Hunter East'],[195]
11505,B940018211,M3A010E1,15,Monday,Evening,01:30,187,['Kelvin Gallery'],[230]
11506,B940018211,M3A015E1,18,Tuesday,Evening,01:30,176,"['Kelvin Gallery', 'Hunter East']","[230, 195]"
11507,B940018277,M31001E1,13,Monday,Morning,02:00,171,"['Hunter East', 'Kelvin Hall']","[195, 500]"
11508,B940018277,M31012E1,2,Wednesday,Afternoon,02:00,168,"['Hunter East', 'Hunter West']","[195, 195]"
11509,B940018277,M3A002E1,25,Friday,Morning,02:00,155,['Hunter East'],[195]
11510,B940018277,M3A010E1,15,Monday,Evening,01:30,187,['Kelvin Gallery'],[230]
11511,B940018277,M3A015E1,18,Tuesday,Evening,01:30,176,"['Kelvin Gallery', 'Hunter East']","[230, 195]"
11512,B940018314,L11101E1,10,Saturday,Morning,01:30,126,"['Hunter West', 'Kelvin Hall']","[195, 500]"
11513,B940018314,LK10SAE1,23,Thursday,Afternoon,01:00,74,['OTC'],[110]
11514,B940018314,N11102E1,7,Friday,Morning,02:00,155,['Kelvin Hall'],[500]
11515,B940018314,R11001E1,26,Friday,Afternoon,01:00,191,['Kelvin Hall'],[500]
11516,B940018314,R11004E1,5,Thursday,Afternoon,01:00,138,"['Kelvin Gallery', 'Kelvin Hall']","[230, 500]"
11517,B940018347,M31001E1,13,Monday,Morning,02:00,171,"['Hunter East', 'Kelvin Hall']","[195, 500]"
11518,B940018347,M31012E1,2,Wednesday,Afternoon,02:00,168,"['Hunter East', 'Hunter West']","[195, 195]"
11519,B940018347,M3A002E1,25,Friday,Morning,02:00,155,['Hunter East'],[195]
11520,B940018347,M3A010E1,15,Monday,Evening,01:30,187,['Kelvin Gallery'],[230]
11521,B940018347,M3A015E1,18,Tuesday,Evening,01:30,176,"['Kelvin Gallery', 'Hunter East']","[230, 195]"
11522,B940018358,M31001E1,13,Monday,Morning,02:00,171,"['Hunter East', 'Kelvin Hall']","[195, 500]"
11523,B940018358,M31012E1,2,Wednesday,Afternoon,02:00,168,"['Hunter East', 'Hunter West']","[195, 195]"
11524,B940018358,M3A002E1,25,Friday,Morning,02:00,155,['Hunter East'],[195]
11525,B940018358,M3A010E1,15,Monday,Evening,01:30,187,['Kelvin Gallery'],[230]
11526,B940018358,M3A015E1,18,Tuesday,Evening,01:30,176,"['Kelvin Gallery', 'Hunter East']","[230, 195]"
11527,B940018370,L11100E1,2,Wednesday,Afternoon,03:00,160,['Hunter East'],[195]
11528,B940018370,L11120E1,24,Thursday,Evening,01:30,89,['Kelvin Gallery'],[230]
11529,B940018370,L11150E1,22,Thursday,Morning,01:30,56,['Hunter West'],[195]
11530,B940018370,N11103E1,4,Thursday,Morning,02:00,90,['John McIntyre Rm 201'],[100]
11531,B940018554,M31001E1,13,Monday,Morning,02:00,171,"['Hunter East', 'Kelvin Hall']","[195, 500]"
11532,B940018554,M31012E1,2,Wednesday,Afternoon,02:00,168,"['Hunter East', 'Hunter West']","[195, 195]"
11533,B940018554,M3A002E1,25,Friday,Morning,02:00,155,['Hunter East'],[195]
11534,B940018554,M3A010E1,15,Monday,Evening,01:30,187,['Kelvin Gallery'],[230]
11535,B940018554,M3A015E1,18,Tuesday,Evening,01:30,176,"['Kelvin Gallery', 'Hunter East']","[230, 195]"
11536,B940018598,M31001E1,13,Monday,Morning,02:00,171,"['Hunter East', 'Kelvin Hall']","[195, 500]"
11537,B940018598,M31012E1,2,Wednesday,Afternoon,02:00,168,"['Hunter East', 'Hunter West']","[195, 195]"
11538,B940018598,M3A002E1,25,Friday,Morning,02:00,155,['Hunter East'],[195]
11539,B940018598,M3A010E1,15,Monday,Evening,01:30,187,['Kelvin Gallery'],[230]
11540,B940018598,M3A015E1,18,Tuesday,Evening,01:30,176,"['Kelvin Gallery', 'Hunter East']","[230, 195]"
11541,B940018613,L31004E1,4,Thursday,Morning,02:00,88,['Hunter West'],[195]
11542,B940018613,L81112E1,14,Monday,Afternoon,02:00,89,['Hunter West'],[195]
11543,B940018613,L81122E1,5,Thursday,Afternoon,02:00,104,['Kelvin Gallery'],[230]
11544,B940018613,V41142E1,2,Wednesday,Afternoon,01:00,65,['Bute'],[230]
11545,B940018624,C81J3AE1,27,Friday,Evening,01:00,6,['Joseph Black A504'],[25]
11546,B940018624,C81J3AE2,24,Thursday,Evening,01:00,6,['Kelvin Hall'],[500]
11547,B940018624,M31001E1,13,Monday,Morning,02:00,171,"['Hunter East', 'Kelvin Hall']","[195, 500]"
11548,B940018624,M31012E1,2,Wednesday,Afternoon,02:00,168,"['Hunter East', 'Hunter West']","[195, 195]"
11549,B940018624,M3A010E1,15,Monday,Evening,01:30,187,['Kelvin Gallery'],[230]
11550,B940018679,C81HBAE1,27,Friday,Evening,01:00,121,['Kelvin Hall'],[500]
11551,B940018679,C81HCAE1,17,Tuesday,Afternoon,01:00,126,['Bute'],[230]
11552,B940018679,C81HDAE1,25,Friday,Morning,01:00,121,['Kelvin Hall'],[500]
11553,B940018679,C81MSAE1,16,Tuesday,Morning,01:00,113,['Kelvin Hall'],[500]
11554,B940018679,M31006E1,19,Wednesday,Morning,02:00,82,['John McIntyre Rm 201'],[100]
11555,B940018679,N1A110E1,11,Saturday,Afternoon,01:30,83,['Bute'],[230]
11556,B940018679,V11103E1,22,Thursday,Morning,01:30,55,['Kelvin Gallery'],[230]
11557,B940018691,L11100E1,2,Wednesday,Afternoon,03:00,160,['Hunter East'],[195]
11558,B940018691,L11102E1,10,Saturday,Morning,01:30,63,['Fore'],[64]
11559,B940018691,L11111E1,17,Tuesday,Afternoon,02:00,32,['OTC'],[110]
11560,B940018691,M11451E1,13,Monday,Morning,02:00,40,['Kelvin Gallery'],[230]
11561,B940018727,L11100E1,2,Wednesday,Afternoon,03:00,160,['Hunter East'],[195]
11562,B940018727,L11111E1,17,Tuesday,Afternoon,02:00,32,['OTC'],[110]
11563,B940018727,L11120E1,24,Thursday,Evening,01:30,89,['Kelvin Gallery'],[230]
11564,B940018727,L11150E1,22,Thursday,Morning,01:30,56,['Hunter West'],[195]
11565,B940018819,M31001E1,13,Monday,Morning,02:00,171,"['Hunter East', 'Kelvin Hall']","[195, 500]"
11566,B940018819,M31012E1,2,Wednesday,Afternoon,02:00,168,"['Hunter East', 'Hunter West']","[195, 195]"
11567,B940018819,M3A002E1,25,Friday,Morning,02:00,155,['Hunter East'],[195]
11568,B940018819,M3A010E1,15,Monday,Evening,01:30,187,['Kelvin Gallery'],[230]
11569,B940018819,M3A015E1,18,Tuesday,Evening,01:30,176,"['Kelvin Gallery', 'Hunter East']","[230, 195]"
11570,B940018864,L11101E1,10,Saturday,Morning,01:30,126,"['Hunter West', 'Kelvin Hall']","[195, 500]"
11571,B940018864,M31006E1,19,Wednesday,Morning,02:00,82,['John McIntyre Rm 201'],[100]
11572,B940018864,N11102E1,7,Friday,Morning,02:00,155,['Kelvin Hall'],[500]
11573,B940018864,R11001E1,26,Friday,Afternoon,01:00,191,['Kelvin Hall'],[500]
11574,B940018864,R11004E1,5,Thursday,Afternoon,01:00,138,"['Kelvin Gallery', 'Kelvin Hall']","[230, 500]"
11575,B940018912,C81IDAE1,18,Tuesday,Evening,01:00,54,['James Watt Design Studio A'],[54]
11576,B940018912,L31004E1,4,Thursday,Morning,02:00,88,['Hunter West'],[195]
11577,B940018912,L31097E1,20,Wednesday,Afternoon,02:00,62,['Bute'],[230]
11578,B940018912,L31107E1,22,Thursday,Morning,02:00,48,['Fore'],[64]
11579,B940018912,L31109E1,16,Tuesday,Morning,02:00,52,['James Watt Design Studio A'],[54]
11580,B940018934,C81HCAE1,17,Tuesday,Afternoon,01:00,126,['Bute'],[230]
11581,B940018934,L11101E1,10,Saturday,Morning,01:30,126,"['Hunter West', 'Kelvin Hall']","[195, 500]"
11582,B940018934,N11102E1,7,Friday,Morning,02:00,155,['Kelvin Hall'],[500]
11583,B940018934,N11103E1,4,Thursday,Morning,02:00,90,['John McIntyre Rm 201'],[100]
11584,B940018934,V41142E1,2,Wednesday,Afternoon,01:00,65,['Bute'],[230]
11585,B940018967,L11100E1,2,Wednesday,Afternoon,03:00,160,['Hunter East'],[195]
11586,B940018967,L11102E1,10,Saturday,Morning,01:30,63,['Fore'],[64]
11587,B940018967,L31097E1,20,Wednesday,Afternoon,02:00,62,['Bute'],[230]
11588,B940018967,M11351E1,14,Monday,Afternoon,02:00,38,['Kelvin Blg Rm 323/324'],[50]
11589,B940019023,L11101E1,10,Saturday,Morning,01:30,126,"['Hunter West', 'Kelvin Hall']","[195, 500]"
11590,B940019023,N11102E1,7,Friday,Morning,02:00,155,['Kelvin Hall'],[500]
11591,B940019023,R21101E1,20,Wednesday,Afternoon,01:30,96,['St Andrews Gym Hall'],[110]
11592,B940019023,R21206E1,23,Thursday,Afternoon,01:30,43,['James Watt Design Studio B'],[69]
11593,B940019034,L11100E1,2,Wednesday,Afternoon,03:00,160,['Hunter East'],[195]
11594,B940019034,L11120E1,24,Thursday,Evening,01:30,89,['Kelvin Gallery'],[230]
11595,B940019034,L11150E1,22,Thursday,Morning,01:30,56,['Hunter West'],[195]
11596,B940019034,N1A110E1,11,Saturday,Afternoon,01:30,83,['Bute'],[230]
11597,B940019089,M31001E1,13,Monday,Morning,02:00,171,"['Hunter East', 'Kelvin Hall']","[195, 500]"
11598,B940019089,M31012E1,2,Wednesday,Afternoon,02:00,168,"['Hunter East', 'Hunter West']","[195, 195]"
11599,B940019089,M3A002E1,25,Friday,Morning,02:00,155,['Hunter East'],[195]
11600,B940019089,M3A010E1,15,Monday,Evening,01:30,187,['Kelvin Gallery'],[230]
11601,B940019089,M3A015E1,18,Tuesday,Evening,01:30,176,"['Kelvin Gallery', 'Hunter East']","[230, 195]"
11602,B940019090,M31001E1,13,Monday,Morning,02:00,171,"['Hunter East', 'Kelvin Hall']","[195, 500]"
11603,B940019090,M31012E1,2,Wednesday,Afternoon,02:00,168,"['Hunter East', 'Hunter West']","[195, 195]"
11604,B940019090,M3A002E1,25,Friday,Morning,02:00,155,['Hunter East'],[195]
11605,B940019090,M3A010E1,15,Monday,Evening,01:30,187,['Kelvin Gallery'],[230]
11606,B940019090,M3A015E1,18,Tuesday,Evening,01:30,176,"['Kelvin Gallery', 'Hunter East']","[230, 195]"
11607,B940019115,AAA024E1,24,Thursday,Evening,01:30,31,['Randolph'],[85]
11608,B940019115,M11345E1,1,Wednesday,Morning,01:30,72,['Bute'],[230]
11609,B940019115,M11347E1,16,Tuesday,Morning,01:30,80,['John McIntyre Rm 201'],[100]
11610,B940019115,V11103E1,22,Thursday,Morning,01:30,55,['Kelvin Gallery'],[230]
11611,B940019115,V61120E1,7,Friday,Morning,01:30,60,['Senate'],[80]
11612,B940019218,L11101E1,10,Saturday,Morning,01:30,126,"['Hunter West', 'Kelvin Hall']","[195, 500]"
11613,B940019218,N11102E1,7,Friday,Morning,02:00,155,['Kelvin Hall'],[500]
11614,B940019218,R11001E1,26,Friday,Afternoon,01:00,191,['Kelvin Hall'],[500]
11615,B940019218,R21101E1,20,Wednesday,Afternoon,01:30,96,['St Andrews Gym Hall'],[110]
11616,B940019218,R21206E1,23,Thursday,Afternoon,01:30,43,['James Watt Design Studio B'],[69]
11617,B940019300,C81ICAE1,1,Wednesday,Morning,01:00,50,['Randolph'],[85]
11618,B940019300,L81112E1,14,Monday,Afternoon,02:00,89,['Hunter West'],[195]
11619,B940019300,L81122E1,5,Thursday,Afternoon,02:00,104,['Kelvin Gallery'],[230]
11620,B940019300,V11111E1,8,Friday,Afternoon,01:30,114,['Kelvin Hall'],[500]
11621,B940019355,M31001E1,13,Monday,Morning,02:00,171,"['Hunter East', 'Kelvin Hall']","[195, 500]"
11622,B940019355,M31012E1,2,Wednesday,Afternoon,02:00,168,"['Hunter East', 'Hunter West']","[195, 195]"
11623,B940019355,M3A002E1,25,Friday,Morning,02:00,155,['Hunter East'],[195]
11624,B940019355,M3A010E1,15,Monday,Evening,01:30,187,['Kelvin Gallery'],[230]
11625,B940019355,M3A015E1,18,Tuesday,Evening,01:30,176,"['Kelvin Gallery', 'Hunter East']","[230, 195]"
11626,B940019414,L11101E1,10,Saturday,Morning,01:30,126,"['Hunter West', 'Kelvin Hall']","[195, 500]"
11627,B940019414,M31006E1,19,Wednesday,Morning,02:00,82,['John McIntyre Rm 201'],[100]
11628,B940019414,M3A019E1,25,Friday,Morning,01:30,42,['Rankine 630'],[55]
11629,B940019414,N11102E1,7,Friday,Morning,02:00,155,['Kelvin Hall'],[500]
11630,B940019414,N11103E1,4,Thursday,Morning,02:00,90,['John McIntyre Rm 201'],[100]
11631,B940019458,K41110E1,22,Thursday,Morning,01:30,31,['Bute'],[230]
11632,B940019458,K41210E1,26,Friday,Afternoon,01:30,30,['James Watt Design Studio B'],[69]
11633,B940019458,L11100E1,2,Wednesday,Afternoon,03:00,160,['Hunter East'],[195]
11634,B940019458,L11102E1,10,Saturday,Morning,01:30,63,['Fore'],[64]
11635,B940019458,L11110E1,14,Monday,Afternoon,02:00,25,['Senate'],[80]
11636,B940019481,M31001E1,13,Monday,Morning,02:00,171,"['Hunter East', 'Kelvin Hall']","[195, 500]"
11637,B940019481,M31012E1,2,Wednesday,Afternoon,02:00,168,"['Hunter East', 'Hunter West']","[195, 195]"
11638,B940019481,M3A002E1,25,Friday,Morning,02:00,155,['Hunter East'],[195]
11639,B940019481,M3A010E1,15,Monday,Evening,01:30,187,['Kelvin Gallery'],[230]
11640,B940019481,M3A015E1,18,Tuesday,Evening,01:30,176,"['Kelvin Gallery', 'Hunter East']","[230, 195]"
11641,B940019506,M31001E1,13,Monday,Morning,02:00,171,"['Hunter East', 'Kelvin Hall']","[195, 500]"
11642,B940019506,M31012E1,2,Wednesday,Afternoon,02:00,168,"['Hunter East', 'Hunter West']","[195, 195]"
11643,B940019506,M3A002E1,25,Friday,Morning,02:00,155,['Hunter East'],[195]
11644,B940019506,M3A010E1,15,Monday,Evening,01:30,187,['Kelvin Gallery'],[230]
11645,B940019506,M3A015E1,18,Tuesday,Evening,01:30,176,"['Kelvin Gallery', 'Hunter East']","[230, 195]"
11646,B940019562,AAA024E1,24,Thursday,Evening,01:30,31,['Randolph'],[85]
11647,B940019562,L81112E1,14,Monday,Afternoon,02:00,89,['Hunter West'],[195]
11648,B940019562,L81122E1,5,Thursday,Afternoon,02:00,104,['Kelvin Gallery'],[230]
11649,B940019562,V11111E1,8,Friday,Afternoon,01:30,114,['Kelvin Hall'],[500]
11650,B940019595,C81IAAE1,23,Thursday,Afternoon,01:00,67,['Bute'],[230]
11651,B940019595,L81112E1,14,Monday,Afternoon,02:00,89,['Hunter West'],[195]
11652,B940019595,L81122E1,5,Thursday,Afternoon,02:00,104,['Kelvin Gallery'],[230]
