,0,1,2,3,4,5,6,7,8,9
735,V82115E1,23,True,Rankine 629,90,606.0,3,50,53,"[True, True, True, True, False, False, True, True, True, True, True, False, True, True, False, True, True, False, True, True, True, True, True, True, True, True, True]"
736,V82C01E1,2,True,Rankine 630,120,432.0,3,17,55,"[True, True, True, True, False, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, True]"
737,V83119E1,10,True,Joseph Black C407 (no lift),90,190.0,2,16,25,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True]"
738,V83123E1,24,True,Rankine 629,90,202.0,2,20,53,"[True, True, True, True, False, False, True, True, True, True, True, False, True, True, False, True, True, False, True, True, True, True, True, True, True, True, True]"
739,V83138E1,18,True,Kelvin Hall,90,168.0,2,11,500,"[True, True, False, True, False, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, True]"
740,V83143E1,3,True,St Andrews Rm 234,90,160.0,2,10,40,"[True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True]"
741,W31A12E1,8,True,Bute,90,480.0,3,24,230,"[True, True, False, True, True, False, True, True, False, True, True, False, True, True, True, True, True, False, True, True, False, True, True, False, True, True, True]"
742,W32C10E1,17,True,John McIntyre Rm 208,90,864.0,4,16,40,"[True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, True]"
743,W32F10E1,11,True,OTC,90,186.0,2,15,110,"[True, True, True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, True, True, True, False, True, True, True]"
744,W32H10E1,3,True,Gilbert Scott Conf Suite Rm 250,90,330.0,3,6,40,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True]"
745,W32H14E1,27,True,Senate,90,386.0,3,12,80,"[True, True, False, True, True, False, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, True, True, False, True, True, True]"
746,W32H16E1,26,True,Gilbert Scott Conf Suite Rm 251,90,1316.0,5,13,15,"[True, True, True, True, True, False, True, True, True, True, True, False, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True]"
